bowler,phase,runs,balls,wickets,economy,bowling_sr,econ_bayes,impact_score,last_year
WA Mota,death,46,24,1,11.5,24.0,9.660812664893847,0.42439493883354906,2009
WD Parnell,death,318,231,20,8.25974025974026,11.55,8.79746003195247,186.4174425394946,2023
WPUJC Vaas,death,91,48,4,11.375,12.0,9.81776943873149,6.681762126252974,2010
Washington Sundar,death,131,82,5,9.585365853658537,16.4,9.47912625852618,10.813232908233964,2026
XC Bartlett,death,103,66,2,9.363636363636363,33.0,9.416543960198284,1.7416156149558997,2026
Y Venugopal Rao,death,53,24,1,13.25,24.0,9.852593486811655,0.4161340874855052,2009
YA Abdulla,death,111,59,6,11.288135593220339,9.833333333333334,9.865031392172254,14.961939210565335,2010
YK Pathan,death,125,79,4,9.49367088607595,19.75,9.451525451137782,6.940678553862754,2015
YS Chahal,death,1018,667,70,9.157421289355323,9.528571428571428,9.220090456626163,2178.9374078821543,2026
Yash Dayal,death,382,228,17,10.05263157894737,13.411764705882353,9.767654783952134,121.30854603366441,2025
Yash Thakur,death,346,187,17,11.101604278074866,11.0,10.25057061154909,115.59356497334885,2026
Yuvraj Singh,death,157,113,6,8.336283185840708,18.833333333333332,9.031551862375819,16.342706353144127,2016
Z Khan,death,929,607,46,9.182866556836903,13.195652173913043,9.244037373580738,938.5076725019178,2017
